Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АГРО-УСПЕХ""",СССПК АГРО-УСПЕХ,6375192982,"446630, Самарская обл., с. Богатое, ул. Лесная, д. 38 корп. ЦЦ кв. 5", 53.064063, 51.326364,46.75.1,Торговля оптовая удобрениями и агрохимическими продуктами,https://spark-interfax.ru/samarskaya-oblast-bogatovski-raion/pk-agro-uspekh-inn-6375192982-ogrn-1076375000767-6906d958d3d4226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""МАЛЬВИНА""",АНОДО МАЛЬВИНА,1126300004643,"443011, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, просека 1-я, д. 10Ж", 53.231272, 50.168634,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-malvina-inn-6318990375-ogrn-1126300004643-6906d957b293226ae0531b9aa8c04bb6
"ЧАСТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛЕЛЯ""",ЧДОУ ЛЕЛЯ,1126300002730,"443086, Самарская обл., г. Самара, ул. Мичурина, д. 147", 53.216170, 50.168258,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-lelya-inn-6316997544-ogrn-1126300002730-6906d9595dda226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""МАКСИМКА""",АНОО ДЦ МАКСИМКА,1126300003785,"443029, Самарская обл., г. Самара, проезд 9-Й (7-Я Просека Тер), д. 23", 53.198627, 50.113987,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-maksimka-inn-6319142265-ogrn-1126300003785-6906d959604d226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ДОШКОЛЬНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ОРАНЖЕВОЕ СОЛНЦЕ""",АНДОО ОРАНЖЕВОЕ СОЛНЦЕ,1126300003752,"443042, Самарская обл., г. Самара, ул. Белорусская, д. 81 офис 29", 53.141225, 50.047820,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-oranzhevoe-solntse-inn-6317700651-ogrn-1126300003752-6906d959604a226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""МАЛЫШ""",АНОО ДО МАЛЫШ,1126300000925,"443086, Самарская обл., г. Самара, ул. Мичурина, д. 149 пом. Н10", 53.217416, 50.170775,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-malysh-inn-6317700429-ogrn-1126300000925-6906d957b4f9226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""КРОХА""",АНОО ДО ЦРР КРОХА,1126300005480,"443029, Самарская обл., г. Самара, ул. Солнечная, д. 1 офис 1", 53.239718, 50.189235,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/samarskaya-oblast-samara/ano-krokha-inn-6319142410-ogrn-1126300005480-6906d9596c93226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""ПЕТРУШКА""",АНОО ДО ЦЕНТР РАЗВИТИЯ РЕБЕНКА ПЕТРУШКА,1126300005193,"443067, Самарская обл., г. Самара, ул. Карбышева, д. 81 офис 1", 53.211199, 50.204897,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-petrushka-inn-6318990424-ogrn-1126300005193-6906d957cbf2226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""МИР ДЕТСТВА""",АНОО ДО МИР ДЕТСТВА,1096300000785,"443083, Самарская обл., г. Самара, ул. Победы, д. 81 офис 95", 53.207999, 50.238754,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-mir-detstva-inn-6318179181-ogrn-1096300000785-6906d958f944226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""БУРАТИНО""",АНОО ДО БУРАТИНО,1126300002872,"443001, Самарская обл., г. Самара, ул. Ленинская, д. 228", 53.199247, 50.116375,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-buratino-inn-6315990320-ogrn-1126300002872-6906d957d027226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""НИКА""",АНОО НИКА,1106300003127,"443051, Самарская обл., г. Самара, ул. Путейская, д. 39", 53.238808, 50.275648,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-nika-inn-6312099437-ogrn-1106300003127-6906d957d628226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА-ДЕТСКИЙ САД ""КОНФЕТНОЕ ДЕРЕВО""",АНОО ДО КОНФЕТНОЕ ДЕРЕВО,1126300005721,"443001, Самарская обл., г. Самара, ул. Ленинская, д. 302 офис Н9", 53.202139, 50.123043,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-konfetnoe-derevo-inn-6315990465-ogrn-1126300005721-6906d9596c65226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЁНКА - ДЕТСКИЙ САД ""ПИРАМИДКА""",АНОО ДО ПИРАМИДКА,1206300035325,"443125, Самарская обл., г. Самара, ул. Ново-Садовая, д. 353В", 53.252873, 50.212232,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-piramidka-inn-6319247162-ogrn-1206300035325-a803822729a41a53e053189aa8c02d8f
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""НАША КРОХА""",АНО ОДО НАША КРОХА,1166313102097,"443086, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, ул Революционная, д. 5, кв. 63", 53.215996, 50.164082,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-nasha-krokha-inn-6319207850-ogrn-1166313102097-6906d959d854226ae0531b9aa8c04bb6
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ (КОЛХОЗ) ИМЕНИ КУЙБЫШЕВА,СПК (КОЛХОЗ) ИМЕНИ КУЙБЫШЕВА,6371000432,"446425, Самарская обл., Кинельский район, с. Красносамарское, ул. Советская, д. 1", 53.058759, 50.811730,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/samarskaya-oblast-kinelski-raion/kolkhoz-kolkhoz-imeni-kuibysheva-inn-6371000432-ogrn-1026303275701-10362e9caeea405b9f8bc05788b295bd
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ЭКРАН""",АО НИИ ЭКРАН,6319169796,"443022, Самарская обл., г. Самара, проспект Кирова, д. 24", 53.196160, 50.289180,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/samarskaya-oblast-samara/ao-nii-ekran-inn-6319169796-ogrn-1136319002731-bfa558bc892145fa8a46495f499a6317
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТАТЕХ""",ООО ДЕЛЬТАТЕХ,6316245174,"443082, Самарская обл, г.о. Самара, вн.р-н Железнодорожный, г Самара, ул Пятигорская, д. 11, ком. 25", 53.186279, 50.139369,30.30.6,Производство беспилотных авиационных систем,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-deltatekh-inn-6316245174-ogrn-1186313044818-6c9b41d3cc562fe0e0531b9aa8c0cfd1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТВЕРСКОЕ""",ООО ТВЕРСКОЕ,6316232802,"443520, Самарская обл., Волжский район, с. Сухая Вязовка, ул. Советская, зд. 1А ком. 4", 52.883669, 50.218541,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-tverskoe-inn-6316232802-ogrn-1176313024953-7d570de953ba45f0ba82e91e1f00ef12
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРФЕНОВСКОЕ""",ООО ПАРФЕНОВСКОЕ,6350000199,"446408, Самарская обл., Кинельский район, с. Парфеновка, ул. Центральная к. 2", 52.941818, 50.616838,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-kinelski-raion/ooo-parfenovskoe-inn-6350000199-ogrn-1116350000381-a660d3a438be4f948f716d05810b4a31
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬМИР""",ООО ЭЛЬМИР,6364003665,"446180, Самарская обл., Большеглушицкий район, с. Большая Глушица, ул. Ленинградская, д. 43", 52.387280, 50.470760,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/ooo-elmir-inn-6364003665-ogrn-1026303462745-b2531416972c4b5dafe4465af8101a1f
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""МАЛЕНЬКИЙ ЦВЕТОЧЕК""",АНООДО МАЛЕНЬКИЙ ЦВЕТОЧЕК,1176313016395,"443013, Самарская обл., г. Самара, ул. Осипенко, д. 39 офис Н5", 53.198103, 50.147454,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-malenki-tsvetochek-inn-6315016051-ogrn-1176313016395-6906d959f596226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД ""ЗЕМЛЯНИЧНЫЙ ДОЖДЬ""",АНОО ДО ЗЕМЛЯНИЧНЫЙ ДОЖДЬ,1116300000574,"443022, Самарская обл., г. Самара, проезд Совхозный, д. 16", 53.194734, 50.265690,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-zemlyanichny-dozhd-inn-6319736325-ogrn-1116300000574-6906d95933c8226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""КАП И ТОШКА""",АНОО ДО КАП И ТОШКА,1126300002498,"443086, Самарская обл., г. Самара, ул. Революционная, д. 4", 53.217483, 50.164160,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-kap-i-toshka-inn-6316997520-ogrn-1126300002498-6906d957a450226ae0531b9aa8c04bb6
КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО НУРМАШЕВА МУРАТА РАСПАЕВИЧА,КХ НУРМАШЕВА М.Р.,1026303805549,"446372, Самарская обл., Красноярский район, с. Старый Буян, ул. Садовая, д. 37", 53.645114, 50.240963,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-krasnoyarski-raion/kfkh-nurmasheva-m-r-inn-6376007329-ogrn-1026303805549-6906d957c1d6226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""БЕЛЫЕ КОРАБЛИКИ""",АНОО ДЦ БЕЛЫЕ КОРАБЛИКИ,1126300004962,"443020, Самарская обл., г. Самара, ул. Партизанская, д. 184", 53.188249, 50.199343,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-belye-korabliki-inn-6318990417-ogrn-1126300004962-6906d9596a1d226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАЛЛЫ""",ООО ТАЛЛЫ,6375001437,"446290, Самарская обл., Большечерниговский район, пос. Кочкиновка, ул. Центральная, д. 28", 52.132311, 50.844567,01.5,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-tally-inn-6375001437-ogrn-1136375000013-46010200491c4cd0bb48f0272066b78c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""ДЕМЕТРА""""",ООО КХ ДЕМЕТРА,6365002008,"446296, Самарская обл., Большечерниговский район, с. Украинка, ул. Садовая, д. 10", 52.160862, 51.057666,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-kkh-demetra-inn-6365002008-ogrn-1026303463075-e7153154a907472092cda9fb11a8c0ed
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСНА""",ООО ВЕСНА,6375001395,"446276, Самарская обл., Большечерниговский район, пос. Костино, ул. Школьная, д. 16 офис 1", 52.172069, 51.301450,01.42.11,"Разведение мясного и прочего крупного рогатого скота, включая буйволов, яков и др., на мясо",https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-vesna-inn-6375001395-ogrn-1126375000344-8685c5533e694a758f5e82f034f60857
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМИЛЬФО-С""",ООО КОМИЛЬФО-С,6312144707,"443035, Самарская обл., г. Самара, ул. Нагорная, д. 134", 53.234086, 50.250769,10.71,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",https://spark-interfax.ru/samarskaya-oblast-samara/ooo-komilfo-s-inn-6312144707-ogrn-1146312010085-29d0bb189a044328ada16b4f7eabbde0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВАЯ СТОМАТОЛОГИЯ ЮЖНОГО ГОРОДА""",ООО ПЕРВАЯ СТОМАТОЛОГИЯ ЮЖНОГО ГОРОДА,6330084137,"443543, Самарская обл., Волжский район, с. Лопатино, ул. Дмитрия Донского (Южный Город Мкр.), д. 14 пом. 1", 53.094277, 50.164449,86.23,Стоматологическая практика,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-pervaya-stomatologiya-yuzhnogo-goroda-inn-6330084137-ogrn-1186313097805-7ae8ee15bf396771e0531b9aa8c01883
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""ПОВОЛЖЬЕ""",СППК ПОВОЛЖЬЕ,1236300010605,"445149, Самарская обл, м.р-н Ставропольский, с.п. Васильевка, с Зеленовка, ул Лесная, д. 28", 53.506635, 49.608691,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/koop-povolzhe-inn-6382096214-ogrn-1236300010605-f9f8ff4f8b2a4521e053249aa8c03e82
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""ФЕНИКС""",ООО СХП ФЕНИКС,6372025454,"446350, Самарская обл, м.р-н Кинель-Черкасский, с.п. Кинель-Черкассы, с Кинель-Черкассы, ул Карла Маркса, д. 24", 53.464096, 51.477394,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-feniks-inn-6372025454-ogrn-1196313019847-83b5a777a0ca7d7ee0531b9aa8c0b6fa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗУБР""",ООО ЗУБР,6318158470,"446351, Самарская обл., Кинель-Черкасский район, с. Кинель-Черкассы, ул. Кузнецкая, д. 9", 53.467343, 51.488089,01.70,"Охота, отлов и отстрел диких животных, включая предоставление услуг в этих областях",https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-zubr-inn-6318158470-ogrn-1066318035893-7e820568b13c4f40ace977fbbb331700
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗУБР""",ООО ЗУБР,6318158470,"446351, Самарская обл., Кинель-Черкасский район, с. Кинель-Черкассы, ул. Кузнецкая, д. 9", 53.467343, 51.488089,01.70,"Охота, отлов и отстрел диких животных, включая предоставление услуг в этих областях",https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-zubr-inn-6318158470-ogrn-1066318035893-7e820568b13c4f40ace977fbbb331700
СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ СЕЛЬСКОГО ПОСЕЛЕНИЯ ПОДГОРНОЕ МУНИЦИПАЛЬНОГО РАЙОНА БОРСКОГО САМАРСКОЙ ОБЛАСТИ,СОБРАНИЕ ПРЕДСТАВИТЕЛЕЙ СЕЛЬСКОГО ПОСЕЛЕНИЯ ПОДГОРНОЕ МУНИЦИПАЛЬНОГО РАЙОНА БОРСКОГО САМАРСКОЙ ОБЛАСТИ,1056377012086,"446687, Самарская обл., Борский район, с. Подгорное, ул. Центральная, д. 27А", 53.222801, 51.801387,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/samarskaya-oblast-borski-raion/mku-sobranie-predstavitelei-selskogo-poseleniya-podgornoe-munitsipalnogo-raiona-borskogo-samarskoi-oblasti-inn-6377007579-ogrn-10563-6906d958a5d2226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРУД""",ООО ТРУД,6375190270,"446292, Самарская обл., Большечерниговский район, пос. Глушицкий, ул. Центральная, д. 15 офис 1", 52.161727, 50.431140,01.5,Смешанное сельское хозяйство,https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-trud-inn-6375190270-ogrn-1056375001902-e7ca96c87b214d60b58f46722383cb29
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННЫЙ ЖИЛИЩНО-РЕМОНТНЫЙ ТРЕСТ КУЙБЫШЕВСКИЙ""",ООО ПЖРТ КУЙБЫШЕВСКИЙ,6314029185,"443004, Самарская обл., г. Самара, ул. Молдавская, д. 4", 53.114428, 50.078751,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,https://spark-interfax.ru/samarskaya-oblast-samara/ooo-pzhrt-kuibyshevski-inn-6314029185-ogrn-1076317006260-2e33b361ac1043a4a866708151cf884f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКОЕ ПОДВОРЬЕ""",ООО РУССКОЕ ПОДВОРЬЕ,6362011558,"446235, Самарская обл., Безенчукский район, с. Васильевка, ул. Полевая, д. 6-А", 52.993525, 49.312754,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-russkoe-podvore-inn-6362011558-ogrn-1056362005248-2f50fda0fff1487b892f9fc9b1e66920
АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ГЕРАСИМОВКА МУНИЦИПАЛЬНОГО РАЙОНА АЛЕКСЕЕВСКИЙ САМАРСКОЙ ОБЛАСТИ,АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ГЕРАСИМОВКА,1056377012372,"446645, Самарская обл., Алексеевский район, с. Герасимовка, ул. Школьная, д. 12", 52.704018, 51.507837,84.11.35,Деятельность органов местного самоуправления городских округов,https://spark-interfax.ru/samarskaya-oblast-alekseevski-raion/mku-administratsiya-selskogo-poseleniya-gerasimovka-inn-6377007723-ogrn-1056377012372-6906d958a030226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ СЕМЕННОЙ СЕЛЕКЦИОННЫЙ ЦЕНТР""",ООО СССЦ,6330081658,"Самарская обл, м.р-н Безенчукский, г.п. Безенчук, тер. Западная промзона, зд. 1/1, помещ. 32", 52.989990, 49.351817,01.13.3,Выращивание столовых корнеплодных и клубнеплодных культур с высоким содержанием крахмала или инулина,https://spark-interfax.ru/samarskaya-oblast-bezenchukski-raion/ooo-sssts-inn-6330081658-ogrn-1186313033037-69db8f0a349263e9e0531b9aa8c000d6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""АКВАБИОС""",ООО НПО АКВАБИОС,6324082967,"446337, Самарская обл, м.р-н Кинель-Черкасский, с.п. Кабановка, с Кабановка, ул Крыгина, зд. 1А, ком. 15", 53.657350, 51.282322,03.22.1,Рыбоводство пресноводное индустриальное,https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-akvabios-inn-6324082967-ogrn-1176313059340-591525d4ca2c5bb9e0531c9aa8c084ba
"КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО ""АЛИНА""",КХ АЛИНА,1026303463680,"446186, Самарская обл., Большеглушицкий район, пос. Южный, ул. Озерная, д. 10 офис 1", 52.334606, 51.046444,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/kfkh-alina-inn-6364002485-ogrn-1026303463680-6906d95794fa226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА КАЛИНОВСКАЯ""",ООО АГРОФИРМА КАЛИНОВСКАЯ,6381020364,"446530, Самарская обл., Сергиевский район, с. Калиновка, ул. Каськова К.А., д. 19 к. А", 53.830228, 51.296460,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-sergievski-raion/ooo-agrofirma-kalinovskaya-inn-6381020364-ogrn-1186313020915-67a844783f293ddde0531b9aa8c0fc47
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕПНЫЕ ЗОРИ""",ООО СТЕПНЫЕ ЗОРИ,6375190382,"446193, Самарская обл., Большеглушицкий район, с. Мокша, ул. Юбилейная, д. 15 к. А", 52.666957, 50.414121,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/ooo-stepnye-zori-inn-6375190382-ogrn-1056375005433-f1e87139b6874d47a1138c3a0f4c5553
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСМАНКА""",ООО УСМАНКА,6366006132,"446675, Самарская обл., Борский район, с. Усманка, ул. Молодежная, д. 17", 52.835913, 51.695585,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-borski-raion/ooo-usmanka-inn-6366006132-ogrn-1046302170694-688772bf2aad47b998f0b4fc5219aaaa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСНА""",ООО ВЕСНА,6372005909,"446323, Самарская обл., Кинель-Черкасский район, с. Пустовалово, ул. Центральная, д. 31", 53.220229, 51.202055,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-kinel-cherkasski-raion/ooo-vesna-inn-6372005909-ogrn-1026303716735-19cf95687c37497686e65832e817a6ed
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ""",ООО ЮЖНЫЙ,6364003633,"446191, Самарская обл., Большеглушицкий район, с. Малая Глушица, ул. Советская, д. 33", 52.438460, 50.207898,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/ooo-yuzhny-inn-6364003633-ogrn-1026303463911-c417ea088b334ef9a316cb6a18f0e8b5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОВОЛГА""",ООО АГРОВОЛГА,6367061640,"443535, Самарская обл., Волжский район, с. Лопатино, ул. Братьев Глубоковых, д. 2", 53.076680, 50.216446,01.1,Выращивание однолетних культур,https://spark-interfax.ru/samarskaya-oblast-volzhski-raion/ooo-agrovolga-inn-6367061640-ogrn-1106367001377-d32581c8d3524a039275539710dca1e4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛОРА""",ООО ФЛОРА,6375004646,"446157, Самарская обл, м.р-н Красноармейский, с.п. Алексеевский, п Алексеевский, ш Степное, д. 5", 52.531566, 49.846128,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-krasnoarmeiski-raion/ooo-flora-inn-6375004646-ogrn-1026303781360-bd48458c7568411a836c18f4d4d4fc60
